"anio","ambito_geografico","sexo","edad_referencia","indicador","estado_dato","tipo_dato_ine","fuente","url_api","esperanza_vida_restante_anios"
"2052","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.897455"
"2052","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.461963"
"2052","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.0497"
"2052","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.548503"
"2053","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.817596"
"2053","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.434167"
"2053","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.959688"
"2053","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.513037"
"2053","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.109859"
"2053","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.598745"
"2054","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.88057"
"2054","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.485094"
"2054","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.020573"
"2054","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.563108"
"2054","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.168719"
"2054","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.648005"
"2055","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.94217"
"2055","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.535001"
"2055","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.080134"
"2055","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.612181"
"2055","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.226301"
"2055","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.696288"
"2056","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.002421"
"2056","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.583894"
"2056","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.138393"
"2056","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.66026"
"2056","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.282627"
"2056","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.743598"
"2057","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.061346"
"2057","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.631779"
"2057","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.195373"
"2057","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.707353"
"2057","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.33772"
"2057","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.78994"
"2058","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.118973"
"2058","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.678663"
"2058","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.2511"
"2058","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.753465"
"2058","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.391604"
"2058","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.835322"
"2059","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.175327"
"2059","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.724554"
"2059","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.305599"
"2059","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.798604"
"2059","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.444303"
"2059","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.879749"
"2060","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.230435"
"2060","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.76946"
"2060","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.358895"
"2060","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.842778"
"2060","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.495841"
"2060","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.923231"
"2061","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.284324"
"2061","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.813391"
"2061","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.411015"
"2061","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.885995"
"2061","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.546244"
"2061","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","23.965774"
"2062","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.337021"
"2062","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.856355"
"2062","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.461985"
"2062","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.928266"
"2062","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.595537"
"2062","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.007387"
"2063","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.388555"
"2063","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.898364"
"2063","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.511831"
"2063","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.969599"
"2063","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.643745"
"2063","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.048081"
"2064","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.424687"
"2064","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.939428"
"2064","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.546781"
"2064","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.010005"
"2064","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.677547"
"2064","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.087865"
"2065","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.459581"
"2065","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.979558"
"2065","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.580535"
"2065","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.049495"
"2065","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.710194"
"2065","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.12675"
"2066","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.493272"
"2066","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","26.018765"
"2066","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.613125"
"2066","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.08808"
"2066","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.741717"
"2066","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.164745"
"2067","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.525792"
"2067","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","26.057063"
"2067","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.644583"
"2067","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.125771"
"2067","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.772145"
"2067","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.201863"
"2068","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.557173"
"2068","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","26.094462"
"2068","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.674941"
"2068","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.162581"
"2068","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.801509"
"2068","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.238115"
"2069","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.587448"
"2069","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","26.130976"
"2069","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.704229"
"2069","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.198522"
"2069","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.82984"
"2069","Total Nacional","Mujeres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","24.273514"
"2070","Total Nacional","Hombres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","22.616648"
"2070","Total Nacional","Mujeres","65 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","26.166618"
"2070","Total Nacional","Hombres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","21.732478"
"2070","Total Nacional","Mujeres","66 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","25.233606"
"2070","Total Nacional","Hombres","67 años","Esperanza de vida restante a edad de referencia","proyectado","Definitivo","INE - Proyecciones de Poblacion 2024-2074, tabla API 36775","https://servicios.ine.es/wstempus/js/ES/DATOS_TABLA/36775?tip=AM","20.857166"
